id,mr,team,text,category,type,bleu,meteor,ter,systemtype,triplesize,fluency,grammar,semantics
1268,"Atlantic_City_International_Airport | owner | South_Jersey_Transportation_Authority<br>South_Jersey_Transportation_Authority | leaderName | Stephen_Dilts<br>Atlantic_City_International_Airport | location | Egg_Harbor_Township,_New_Jersey<br>Egg_Harbor_Township,_New_Jersey | country | United_States",upf-forge,"south jersey transportation authority, the leader of which is stephen dilts, owns the atlantic city international airport, which is in egg harbor township (new jersey). egg harbor township, new jersey is in the united states.",Airport,seen,0.238,0.425661666310124,65.714,template,4triple,2.6666666666666665,2.6666666666666665,2.3333333333333335
1269,"Atlantic_City_International_Airport | owner | South_Jersey_Transportation_Authority<br>South_Jersey_Transportation_Authority | leaderName | Stephen_Dilts<br>Atlantic_City_International_Airport | location | Egg_Harbor_Township,_New_Jersey<br>Egg_Harbor_Township,_New_Jersey | country | United_States",vietnam,null,Airport,seen,0,0,94.286,template,4triple,1.0,1.0,1.0
1270,"Atlantic_City_International_Airport | owner | South_Jersey_Transportation_Authority<br>South_Jersey_Transportation_Authority | leaderName | Stephen_Dilts<br>Atlantic_City_International_Airport | location | Egg_Harbor_Township,_New_Jersey<br>Egg_Harbor_Township,_New_Jersey | country | United_States",webnlg,"atlantic city international airport is located at egg harbor township , new jersey in the united states . the airport ' s owner is south jersey transportation authority headed by stephen dilts .
",Airport,seen,1,1,1,human,4triple,3.0,3.0,3.0
1271,Atlas_II | finalFlight | 1998-03-16<br>Atlas_II | diameter | 3.04 m,adapt,atlas city is the final flight of 308-0-16 and the gameter of 3.04.,MeanOfTransportation,unseen,0.134,0.23957007137505,77.419,neural,2triple,1.3333333333333333,1.3333333333333333,1.0
1272,Atlas_II | finalFlight | 1998-03-16<br>Atlas_II | diameter | 3.04 m,baseline,the polish academy of sciences is in regionserved.,MeanOfTransportation,unseen,0.063,0.0489737811362273,91.935,neural,2triple,2.6666666666666665,2.3333333333333335,1.0
1273,Atlas_II | finalFlight | 1998-03-16<br>Atlas_II | diameter | 3.04 m,melbourne,atlas ii has a crew member of 3.04 m and is 1998-03-16.,MeanOfTransportation,unseen,0.125,0.244355367273099,72.581,neural,2triple,2.0,2.0,1.0
1274,Atlas_II | finalFlight | 1998-03-16<br>Atlas_II | diameter | 3.04 m,pkuwriter,"the final flight of atlas ii is 1998-03-16, and the atlas ii ' s diameter is 3. 04 m.",MeanOfTransportation,unseen,0.262,0.333437729466539,77.419,neural,2triple,2.3333333333333335,1.6666666666666667,3.0
1275,Atlas_II | finalFlight | 1998-03-16<br>Atlas_II | diameter | 3.04 m,tilburg-nmt,atlas ii is affiliated with bridge-1 and has 3.04 m postgraduate students. atlas ii is located in march 16th 1998.,MeanOfTransportation,unseen,0.223,0.255720916839117,82.258,neural,2triple,2.0,2.6666666666666665,1.6666666666666667
1276,Atlas_II | finalFlight | 1998-03-16<br>Atlas_II | diameter | 3.04 m,tilburg-pipe,,MeanOfTransportation,unseen,0,0,96.774,template,2triple,1.0,1.0,1.0
1277,Atlas_II | finalFlight | 1998-03-16<br>Atlas_II | diameter | 3.04 m,tilburg-smt,atlas ii finalflight 1998-03-16 atlas ii diameter 3.04 m,MeanOfTransportation,unseen,0.061,0.200768072488747,82.258,smt,2triple,1.0,1.3333333333333333,2.0
1278,Atlas_II | finalFlight | 1998-03-16<br>Atlas_II | diameter | 3.04 m,upf-forge,"atlas ii, the diameter of which is 3.04 m, last flew on march 16, 1998.",MeanOfTransportation,unseen,0.201,0.326581907338544,72.581,template,2triple,2.6666666666666665,3.0,3.0
1279,Atlas_II | finalFlight | 1998-03-16<br>Atlas_II | diameter | 3.04 m,vietnam,null,MeanOfTransportation,unseen,0,0,96.774,template,2triple,1.0,1.0,1.0
1280,Atlas_II | finalFlight | 1998-03-16<br>Atlas_II | diameter | 3.04 m,webnlg,"atlas ii , which is 3 . 04m in diameter , had its final flight on march 16th 1998 .
",MeanOfTransportation,unseen,1,1,1,human,2triple,2.6666666666666665,3.0,3.0
1281,"Auburn,_Washington | isPartOf | Pierce_County,_Washington<br>Auburn,_Washington | country | United_States<br>Auburn,_Washington | isPartOf | King_County,_Washington<br>Auburn,_Washington | populationDensity | 914.8 (inhabitants per square kilometre)<br>Auburn,_Washington | areaTotal | 77.41 (square kilometres)",adapt,"auburn is part of pierce county, washington, united states, and has a population density of 914.8 inhabitants per square kilometre. it has a total population density of 914.8 inhabitants per square kilometre.",City,seen,0.245,0.295136965694001,73.171,neural,5triple,1.6666666666666667,2.3333333333333335,3.0
1282,"Auburn,_Washington | isPartOf | Pierce_County,_Washington<br>Auburn,_Washington | country | United_States<br>Auburn,_Washington | isPartOf | King_County,_Washington<br>Auburn,_Washington | populationDensity | 914.8 (inhabitants per square kilometre)<br>Auburn,_Washington | areaTotal | 77.41 (square kilometres)",baseline,"the city of auburn, washington, is the home of the city of atlantic city, a part of king county, washington, in the united states. the city is the location of atlantic city international airport.",City,seen,0.147,0.171070763387013,75.61,neural,5triple,2.0,3.0,1.5
1283,"Auburn,_Washington | isPartOf | Pierce_County,_Washington<br>Auburn,_Washington | country | United_States<br>Auburn,_Washington | isPartOf | King_County,_Washington<br>Auburn,_Washington | populationDensity | 914.8 (inhabitants per square kilometre)<br>Auburn,_Washington | areaTotal | 77.41 (square kilometres)",melbourne,"auburn, washington is located in king county, washington, pierce county, washington, united states states. it has a total population of 914.8 people and a total population of 77.41 square kilometres.",City,seen,0.167,0.311113173249021,75.61,neural,5triple,1.6666666666666667,1.3333333333333333,2.0
1284,"Auburn,_Washington | isPartOf | Pierce_County,_Washington<br>Auburn,_Washington | country | United_States<br>Auburn,_Washington | isPartOf | King_County,_Washington<br>Auburn,_Washington | populationDensity | 914.8 (inhabitants per square kilometre)<br>Auburn,_Washington | areaTotal | 77.41 (square kilometres)",pkuwriter,"auburn, washington, is part of the u. s. georgia, georgia, in the united states. auburn, washington has a total area of 77. 41 (square kilometres).",City,seen,0.121,0.225316778952971,82.927,neural,5triple,2.3333333333333335,2.6666666666666665,1.6666666666666667
1285,"Auburn,_Washington | isPartOf | Pierce_County,_Washington<br>Auburn,_Washington | country | United_States<br>Auburn,_Washington | isPartOf | King_County,_Washington<br>Auburn,_Washington | populationDensity | 914.8 (inhabitants per square kilometre)<br>Auburn,_Washington | areaTotal | 77.41 (square kilometres)",tilburg-nmt,"auburn is located in king county, washington, pierce county, washington, united states and is owned by 914.8 inhabitants per square kilometre.",City,seen,0.096,0.295647789342391,80.488,neural,5triple,2.0,2.3333333333333335,2.0
1286,"Auburn,_Washington | isPartOf | Pierce_County,_Washington<br>Auburn,_Washington | country | United_States<br>Auburn,_Washington | isPartOf | King_County,_Washington<br>Auburn,_Washington | populationDensity | 914.8 (inhabitants per square kilometre)<br>Auburn,_Washington | areaTotal | 77.41 (square kilometres)",tilburg-pipe,"auburn is in united states it is part of pierce county, washington. auburn, washington has a total area of 77.41 (square kilometres). auburn, washington has a population density of 914.8 inhabitants per square kilometre. it is part of king county, washington.",City,seen,0.263,0.367416197486934,73.171,template,5triple,1.6666666666666667,2.6666666666666665,3.0
1287,"Auburn,_Washington | isPartOf | Pierce_County,_Washington<br>Auburn,_Washington | country | United_States<br>Auburn,_Washington | isPartOf | King_County,_Washington<br>Auburn,_Washington | populationDensity | 914.8 (inhabitants per square kilometre)<br>Auburn,_Washington | areaTotal | 77.41 (square kilometres)",tilburg-smt,"auburn is part of pierce county, washington. auburn, washington is in united states auburn is part of king county, washington. auburn, washington has a population density of 914.8 inhabitants per square kilometre. auburn, washington has a total area of 77.41 (square kilometres)",City,seen,0.284,0.376405801463528,70.732,smt,5triple,2.0,2.3333333333333335,3.0
1288,"Auburn,_Washington | isPartOf | Pierce_County,_Washington<br>Auburn,_Washington | country | United_States<br>Auburn,_Washington | isPartOf | King_County,_Washington<br>Auburn,_Washington | populationDensity | 914.8 (inhabitants per square kilometre)<br>Auburn,_Washington | areaTotal | 77.41 (square kilometres)",upf-forge,"auburn, washington is part of pierce county (washington) and king county (washington). the total area of auburn, washington, which is in the united states, is 774 square kilometers. the population density of auburn, washington is 914.792 inhabitants per square kilometer.",City,seen,0.258,0.345581781635305,68.293,template,5triple,2.6666666666666665,2.6666666666666665,2.3333333333333335
1289,"Auburn,_Washington | isPartOf | Pierce_County,_Washington<br>Auburn,_Washington | country | United_States<br>Auburn,_Washington | isPartOf | King_County,_Washington<br>Auburn,_Washington | populationDensity | 914.8 (inhabitants per square kilometre)<br>Auburn,_Washington | areaTotal | 77.41 (square kilometres)",vietnam,null,City,seen,0,0,90.244,template,5triple,1.0,1.0,1.0
1290,"Auburn,_Washington | isPartOf | Pierce_County,_Washington<br>Auburn,_Washington | country | United_States<br>Auburn,_Washington | isPartOf | King_County,_Washington<br>Auburn,_Washington | populationDensity | 914.8 (inhabitants per square kilometre)<br>Auburn,_Washington | areaTotal | 77.41 (square kilometres)",webnlg,"the population density of auburn is 914 . 8 person for each of its 77 . 21 square kilometres . auburn forms part of king county and pierce county , both of washington , united states .
",City,seen,1,1,1,human,5triple,2.5,2.5,2.5
1291,Ayam_penyet | region | Malaysia<br>Ayam_penyet | country | Indonesia,adapt,ayam penyet is a popular dish in malaysia and indonesia.,Food,seen,0.765,0.481601280974737,37.5,neural,2triple,3.0,3.0,2.0
1292,Ayam_penyet | region | Malaysia<br>Ayam_penyet | country | Indonesia,baseline,"ayam penyet is from the malaysia region, indonesia.",Food,seen,0.323,0.369620847578119,46.875,neural,2triple,2.3333333333333335,2.6666666666666665,2.6666666666666665
1293,Ayam_penyet | region | Malaysia<br>Ayam_penyet | country | Indonesia,melbourne,ayam penyet is from indonesia and is popular in malaysia.,Food,seen,0.68,0.462432652512001,37.5,neural,2triple,3.0,3.0,1.6666666666666667
1294,Ayam_penyet | region | Malaysia<br>Ayam_penyet | country | Indonesia,pkuwriter,ayam penyet is a dish from malaysia and indonesia.,Food,seen,0.863,1,18.75,neural,2triple,3.0,3.0,2.3333333333333335
1295,Ayam_penyet | region | Malaysia<br>Ayam_penyet | country | Indonesia,tilburg-nmt,the dish of ayam penyet is from malaysia in indonesia.,Food,seen,0.325,0.426702427612995,65.625,neural,2triple,3.0,3.0,1.6666666666666667
1296,Ayam_penyet | region | Malaysia<br>Ayam_penyet | country | Indonesia,tilburg-pipe,ayam penyet comes from indonesia and malaysia.,Food,seen,0.43,0.397515975847161,37.5,template,2triple,2.3333333333333335,2.3333333333333335,2.0
1297,Ayam_penyet | region | Malaysia<br>Ayam_penyet | country | Indonesia,tilburg-smt,from indonesia ayam penyet from malaysia.,Food,seen,0.19,0.324898365898882,65.625,smt,2triple,1.0,1.0,1.3333333333333333
1298,Ayam_penyet | region | Malaysia<br>Ayam_penyet | country | Indonesia,upf-forge,"ayam penyet, which comes from indonesia, is found in malaysia.",Food,seen,0.225,0.345547095522482,65.625,template,2triple,2.0,2.3333333333333335,2.0
1299,Ayam_penyet | region | Malaysia<br>Ayam_penyet | country | Indonesia,vietnam,"ayam penyet is a food found in indonesia, and it comes from the region of malaysia.",Food,seen,0.196,0.343642502393049,103.125,template,2triple,2.6666666666666665,2.6666666666666665,2.0
1300,Ayam_penyet | region | Malaysia<br>Ayam_penyet | country | Indonesia,webnlg,"ayam penyet is from indonesia and is a popular dish in malaysia .
",Food,seen,1,1,1,human,2triple,2.6666666666666665,2.6666666666666665,2.3333333333333335
1301,"Azerbaijan | capital | Baku<br>Azerbaijan | leaderTitle | Prime_Minister_of_Azerbaijan<br>Baku_Turkish_Martyrs'_Memorial | dedicatedTo | ""Ottoman Army soldiers killed in the Battle of Baku""<br>Baku_Turkish_Martyrs'_Memorial | location | Azerbaijan<br>Azerbaijan | leaderName | Artur_Rasizade",adapt,"the baku turkish martyrs ' memorial is dedicated to the ottoman army soldiers killed in the battle of baku. it is located in azerbaijan, a country led by the prime minister artur rasizade.",Monument,seen,0.477,0.405210525179152,50.847,neural,5triple,3.0,2.6666666666666665,2.3333333333333335
1302,"Azerbaijan | capital | Baku<br>Azerbaijan | leaderTitle | Prime_Minister_of_Azerbaijan<br>Baku_Turkish_Martyrs'_Memorial | dedicatedTo | ""Ottoman Army soldiers killed in the Battle of Baku""<br>Baku_Turkish_Martyrs'_Memorial | location | Azerbaijan<br>Azerbaijan | leaderName | Artur_Rasizade",baseline,baku is the capital of azerbaijan where the leader is artur rasizade and the capital city is baku. the country is the location of the baku turkish martyrs memorial which is dedicated to the ottoman army soldiers killed in the battle of baku.,Monument,seen,0.571,0.43161195622585,48.305,neural,5triple,2.0,2.0,3.0
